Generation,d_e,k_r,delta,k_o,d_min,Cost,index_dt,dt,index_dy,dy,index_dang,dang
4,7.563618003792497,9.39398260145709,9.322764809808891,9.907768212942985,0.04459791562054338,1615.568418105268,5,2.5204856395721436,5,3.006689542617437,6,1.0139035799406857
4,8.816175914787003,5.317874204208273,9.627712770288184,1.0033653751260962,5.627714524357597,1629.0628083122087,5,2.928023338317871,4,2.968801537231542,7,0.6393664868483104
4,7.0087525278048135,9.965516114784988,3.3457543022899596,4.820633652866518,0.1904766171999872,1672.4433972041638,5,2.465592622756958,5,2.766899373519479,7,0.9590453623195497
4,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1706.8478893994475,5,2.400721549987793,4,2.49337963829214,7,0.8515150991784304
4,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1724.5588252649025,5,2.281947374343872,5,2.9153890394102433,7,1.0389450323503102
4,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1803.5814335922457,5,2.2509865760803223,5,4.003862811721291,7,1.220208999546277
4,7.383325076926512,6.831217816068678,8.945867789816484,4.844990160434004,0.678568473317002,1828.2093517223952,5,2.1761815547943115,4,7.233149241779259,6,2.7438447199346467
4,7.383325076926512,6.831217816068678,8.945867789816484,4.844990160434004,0.678568473317002,1860.985162925982,5,2.244271755218506,4,5.3672414109974085,7,1.737021301311223
4,7.1523115775407735,7.262686243906768,7.537204995422658,6.135325344790271,2.3629759653188063,1875.4018874368974,5,2.1640126705169678,5,6.746262451401861,7,2.0380372062483816
4,7.209178488721527,6.932344106669569,7.163559686621152,5.947082015711111,5.807673332495739,1884.1313785824063,5,2.1141252517700195,5,5.338330841791432,7,1.7862790324139723
4,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1907.9807368541146,5,2.6384406089782715,5,3.8881953022874853,7,1.4644920451726606
4,7.1523115775407735,7.262686243906768,7.537204995422658,6.135325344790271,2.3629759653188063,1908.847899958862,5,2.579848051071167,5,3.0439734752205823,7,0.49463311688417716
4,7.1523115775407735,7.262686243906768,7.537204995422658,6.135325344790271,2.3629759653188063,1918.3859871719526,5,2.353254556655884,4,6.5819822506743435,6,2.088511164964691
5,9.349622195717016,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,1338.1573849320143,5,2.4711155891418457,4,3.3504107191215127,7,1.54483134572846
5,9.24198015212509,9.28648951845071,4.203826974316456,0.5842158608988202,2.4056280633623963,1409.6075780615079,5,2.623760223388672,3,2.652157310082444,7,0.8509195941571057
5,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1441.9853801406591,5,2.3857147693634033,5,3.076471684036406,7,0.6222567030445545
5,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1455.666433056213,5,2.556560754776001,3,2.857619970657055,6,0.6507093311566517
5,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1485.957714315128,5,2.3739492893218994,3,2.376616605174732,5,0.7697520076298908
5,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1492.5873827680286,5,2.3643791675567627,3,3.3219151683631623,6,0.8359409260099835
5,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1534.481645604204,5,2.403101682662964,5,2.3998299488122967,7,0.8457135466853397
5,9.02984753081345,4.867200857344534,7.628009253886116,1.3372992178961784,1.6365740520603744,1585.1849341738682,5,2.187478542327881,3,2.9492418010847103,5,1.1387834563762051
5,7.563618003792497,9.39398260145709,9.322764809808891,9.907768212942985,0.04459791562054338,1615.568418105268,5,2.644634246826172,5,2.9242651654254814,7,0.6631203428789172
5,8.816175914787003,5.317874204208273,9.627712770288184,1.0033653751260962,5.627714524357597,1629.0628083122087,5,2.5002355575561523,3,2.534623749454852,7,0.878978501605093
5,7.0087525278048135,9.965516114784988,3.3457543022899596,4.820633652866518,0.1904766171999872,1672.4433972041638,5,2.566964864730835,3,2.428951754879222,7,0.8890289166186537
5,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1706.8478893994475,5,2.3131015300750732,5,2.747934247590379,7,1.1148163851348816
5,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1724.5588252649025,5,2.304023504257202,5,3.9391017103107373,7,1.2588732348775582
5,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1803.5814335922457,5,2.1315391063690186,4,6.811545076914626,6,2.752903627141036
5,7.383325076926512,6.831217816068678,8.945867789816484,4.844990160434004,0.678568473317002,1828.2093517223952,5,2.231538772583008,4,5.49117356521441,7,1.6622388687134853
5,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1844.2393611832185,5,2.113543748855591,4,7.135887363107713,6,2.1377206748463307
5,7.383325076926512,6.831217816068678,8.945867789816484,4.844990160434004,0.678568473317002,1860.985162925982,5,2.1890084743499756,5,5.6793327709227555,7,1.7879308623704127
5,7.1523115775407735,7.262686243906768,7.537204995422658,6.135325344790271,2.3629759653188063,1875.4018874368974,5,2.2839369773864746,5,4.213804623131878,6,1.374037170739446
5,7.209178488721527,6.932344106669569,7.163559686621152,5.947082015711111,5.807673332495739,1884.1313785824063,5,2.522202730178833,5,3.063986246556752,7,0.46145274646803663
5,7.551774228844059,5.474203012743914,9.302001831495877,8.867873501236236,4.3942369849700444,1896.5682666864154,5,2.2288978099823,4,6.452275192316449,7,1.9482374035977488
6,9.349622195717016,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,1338.1573849320143,5,2.267998218536377,3,3.5164806239397706,5,1.501029530833626
6,9.24198015212509,9.28648951845071,4.203826974316456,0.5842158608988202,2.4056280633623963,1409.6075780615079,5,2.3777096271514893,5,3.1250433367321477,7,1.0440084493465527
6,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1441.9853801406591,5,2.353598117828369,5,2.987778212453094,7,0.6993514233156629
6,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1455.666433056213,5,2.404663562774658,3,2.9519175026068467,7,0.7720615388955229
6,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1485.957714315128,5,2.574535846710205,4,2.6830223807054523,6,0.5813516063228928
6,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1492.5873827680286,5,2.476548671722412,5,3.311755372804072,7,0.9312186839603788
6,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1532.1348589268732,5,2.4208436012268066,5,2.842984577840568,6,0.8725664843377785
6,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1534.481645604204,5,2.4065659046173096,5,3.1514403082217513,7,1.1255220566022486
6,9.02984753081345,4.867200857344534,7.628009253886116,1.3372992178961784,1.6365740520603744,1585.1849341738682,5,2.5282416343688965,3,3.145278666171663,7,0.6791275059457044
6,7.563618003792497,9.39398260145709,9.322764809808891,9.907768212942985,0.04459791562054338,1615.568418105268,5,2.4488003253936768,5,2.2713596386404475,7,0.8455121351433135
6,8.816175914787003,5.317874204208273,9.627712770288184,1.0033653751260962,5.627714524357597,1629.0628083122087,5,2.4770076274871826,5,2.6390021218624753,7,0.8321862072140743
6,7.0087525278048135,9.965516114784988,3.3457543022899596,4.820633652866518,0.1904766171999872,1672.4433972041638,5,2.2833688259124756,5,2.8917858583177605,7,1.1897039645416085
6,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1706.8478893994475,5,2.5574655532836914,5,3.5027394389265964,6,1.244708724557106
6,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1724.5588252649025,5,2.240511655807495,4,7.094610726497592,6,2.744840753895499
6,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1803.5814335922457,5,2.5021135807037354,4,5.0183802255069025,5,1.6445158521398766
6,7.383325076926512,6.831217816068678,8.945867789816484,4.844990160434004,0.678568473317002,1828.2093517223952,5,1.9326670169830322,5,6.924603533627391,7,2.0995781343676008
6,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1844.2393611832185,5,2.3730928897857666,4,5.76255626384291,7,1.8096327283571478
6,7.383325076926512,6.831217816068678,8.945867789816484,4.844990160434004,0.678568473317002,1860.985162925982,5,2.2906455993652344,5,4.0787034571649485,6,1.400936261933524
6,7.1523115775407735,7.262686243906768,7.537204995422658,6.135325344790271,2.3629759653188063,1875.4018874368974,5,2.4941213130950928,5,3.1200655659533396,7,0.4297592254664853
6,7.209178488721527,6.932344106669569,7.163559686621152,5.947082015711111,5.807673332495739,1884.1313785824063,5,2.2355947494506836,4,6.47406887984144,6,1.9745832559366006
7,9.349622195717016,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,1338.1573849320143,5,2.348003387451172,4,3.9856189033216936,7,1.5197505212546862
7,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1370.7095460844555,5,2.456758737564087,5,2.8527622393657595,6,0.8711212017719262
7,9.24198015212509,9.28648951845071,4.203826974316456,0.5842158608988202,2.4056280633623963,1409.6075780615079,5,2.4890236854553223,5,2.8264136159295106,7,0.7076107555815827
7,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1441.9853801406591,5,2.6885085105895996,5,3.1703056826391105,6,0.673379667749104
7,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1455.666433056213,5,2.3956525325775146,5,2.713349478904874,7,0.6491736442220003
7,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1485.957714315128,5,2.3972814083099365,3,3.1284049900464197,6,0.7944067133945366
7,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1492.5873827680286,5,2.5543994903564453,5,2.7357192316592034,7,1.0187198542604086
7,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1532.1348589268732,5,2.6914174556732178,4,2.583896428044625,7,1.1312437433416611
7,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1534.481645604204,5,2.4518978595733643,5,3.069798316550603,7,0.48490118339905064
7,9.02984753081345,4.867200857344534,7.628009253886116,1.3372992178961784,1.6365740520603744,1585.1849341738682,5,2.8328189849853516,5,2.3295214631204857,6,0.8666282028096246
7,7.563618003792497,9.39398260145709,9.322764809808891,9.907768212942985,0.04459791562054338,1615.568418105268,5,2.6645331382751465,5,2.5309535284723097,7,0.9113681495351429
7,8.816175914787003,5.317874204208273,9.627712770288184,1.0033653751260962,5.627714524357597,1629.0628083122087,5,2.311586618423462,5,2.379202990679957,7,1.0709979397354668
7,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1661.0241252843534,5,2.619367837905884,3,3.476120436324649,5,1.251661580757147
7,7.0087525278048135,9.965516114784988,3.3457543022899596,4.820633652866518,0.1904766171999872,1672.4433972041638,5,2.5631091594696045,4,7.125400934613012,6,2.771220115085641
7,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1706.8478893994475,5,2.3836114406585693,3,4.603977359483693,5,1.7108353659984974
7,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1724.5588252649025,5,2.1557769775390625,4,7.027615469421519,6,1.9934915997119116
7,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1803.5814335922457,5,2.155214309692383,3,5.077997805231718,5,1.8737020171219607
7,7.383325076926512,6.831217816068678,8.945867789816484,4.844990160434004,0.678568473317002,1828.2093517223952,5,2.3831355571746826,4,4.42167839247108,7,1.340004435090376
7,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1844.2393611832185,5,2.4804999828338623,5,3.195232400427386,8,0.3372060337503481
7,7.383325076926512,6.831217816068678,8.945867789816484,4.844990160434004,0.678568473317002,1860.985162925982,5,2.401740789413452,5,6.056244048510294,7,1.8439401906429944
8,9.349622195717016,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,1338.1573849320143,5,2.745793581008911,4,3.0190423304199214,7,1.5179463993283797
8,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1370.7095460844555,5,2.4109950065612793,5,2.878763608333543,7,0.9361962702439846
8,9.24198015212509,9.28648951845071,4.203826974316456,0.5842158608988202,2.4056280633623963,1409.6075780615079,5,2.6080164909362793,5,2.588677715386666,7,0.7104495812422762
8,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1441.9853801406591,5,2.6126761436462402,3,2.8349651288140905,7,0.606170917204335
8,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1455.666433056213,5,2.6759777069091797,4,2.6809202767918237,7,0.7389363331094984
8,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1485.957714315128,5,2.406248092651367,5,3.350424010349215,6,0.7897707718627065
8,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1492.5873827680286,5,2.5431699752807617,5,2.6435078226682407,7,0.8060312204535602
8,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1514.6026628656757,5,2.4134464263916016,4,2.47250771414231,7,1.1285320548050144
8,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1532.1348589268732,5,2.532264232635498,5,3.110729649118767,7,0.6080183209892963
8,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1534.481645604204,5,2.451047897338867,5,2.582194782580075,7,0.7849937805827851
8,9.02984753081345,4.867200857344534,7.628009253886116,1.3372992178961784,1.6365740520603744,1585.1849341738682,5,2.757023572921753,5,2.6264102564756087,7,0.8270340091104706
8,7.563618003792497,9.39398260145709,9.322764809808891,9.907768212942985,0.04459791562054338,1615.568418105268,5,2.3580453395843506,4,2.2715129349366237,7,1.1252172669366753
8,8.816175914787003,5.317874204208273,9.627712770288184,1.0033653751260962,5.627714524357597,1629.0628083122087,5,2.38167667388916,5,3.9100510914677784,7,1.3165720480078902
8,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1661.0241252843534,5,2.096430778503418,5,6.903127696788289,6,2.7672876574961163
8,7.0087525278048135,9.965516114784988,3.3457543022899596,4.820633652866518,0.1904766171999872,1672.4433972041638,5,2.337986469268799,4,4.916585765991513,6,1.6285340062676057
8,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1706.8478893994475,5,2.0966503620147705,4,6.831826383279747,7,2.0971843207402867
8,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1724.5588252649025,5,2.4584293365478516,4,5.613169917344393,7,1.7697300635446005
8,8.259897063595444,5.223857806980538,3.6328384631261095,0.9099520936855077,3.247872958789574,1803.5814335922457,5,2.6482653617858887,4,3.7688351088690837,5,1.4296332190501102
8,7.551774228844059,5.474203012743914,9.302001831495877,8.867873501236236,4.3942369849700444,1817.520377853278,5,2.5597338676452637,3,3.1119347483188733,7,0.40683621716002594
8,7.383325076926512,6.831217816068678,8.945867789816484,4.844990160434004,0.678568473317002,1828.2093517223952,5,2.9341909885406494,4,6.463415362816292,6,2.0411838157080737
9,9.349622195717016,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,1338.1573849320143,5,2.2827303409576416,3,3.289494039366886,7,1.4519436216113788
9,9.949208015204881,5.563223824404487,5.818062934476073,0.7180865223544229,2.4673089927053873,1370.7095460844555,5,3.063220739364624,4,2.5718866080708978,6,0.8740095997843732
9,9.24198015212509,9.28648951845071,4.203826974316456,0.5842158608988202,2.4056280633623963,1409.6075780615079,5,2.366487503051758,4,2.8219609716371536,7,0.6538011411348162
