Generation,d_e,k_r,delta,k_o,d_min,Cost,index_dt,dt,index_dy,dy,index_dang,dang
6,6.298807064244745,4.962873066093548,7.78394821368419,5.2132187526034315,7.319138527413899,605.9637658678965,2,2.7561988830566406,2,6.223615230488349,1,0.8746918054210481
6,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,611.3977315255298,2,2.5249218940734863,2,5.701945975871354,1,0.8343429566753551
6,8.620565871244908,8.554268927931709,7.50615855837755,7.757153747652528,4.163797423381493,629.3936744855143,2,2.597829580307007,2,5.6118269613793075,1,0.7919128686060707
7,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,481.3792422614494,1,2.7675983905792236,3,6.090700585901374,2,0.8874059041708844
7,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,504.8038377644558,1,2.4012324810028076,2,4.8419863134692775,1,0.7378203611318568
7,2.4724184619141685,3.2492002615044813,6.59274688263122,0.1545393407401352,0.8087294473216344,516.5633070882657,1,2.824917793273926,2,-2.7941325393610157,2,0.7292262144177799
7,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,520.0393125727228,2,2.8536479473114014,2,6.4559797128242735,1,0.8780542611625363
7,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,542.7198714143233,2,2.9517157077789307,2,-1.72055096849234,2,0.7345290358166535
7,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,542.7381364146624,1,500,2,0.07723816605496836,2,-0.26801247381704096
7,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,546.8198115304192,2,2.6751163005828857,2,-3.3873779670606012,1,0.7201065721734771
7,8.445999973512578,9.122011896104263,5.9173047780844135,6.97376354041428,6.120630876817411,565.1191898684625,1,500,1,0.08414293124495487,2,-0.07922312264655074
7,8.078319638168429,2.476054576987923,5.359730809044205,4.782523503116173,4.931504549449859,571.1503897685653,1,500,2,-1.0082179565734535,2,-0.644650214414279
7,9.302233213565474,8.403007627366772,6.35626706943918,1.0363333802109564,4.322376353319517,571.4508929592599,2,2.3992302417755127,2,3.6363336239180626,1,0.5971714125175386
